cod_dpto,departamento,cod_mpio,municipio,year,area_geografica,population
15,Boyacá,15135,Campohermoso,2023,Total,3177
15,Boyacá,15135,Campohermoso,2024,Cabecera Municipal,894
15,Boyacá,15135,Campohermoso,2024,Centros Poblados y Rural Disperso,2292
15,Boyacá,15135,Campohermoso,2024,Total,3186
15,Boyacá,15135,Campohermoso,2025,Cabecera Municipal,904
15,Boyacá,15135,Campohermoso,2025,Centros Poblados y Rural Disperso,2305
15,Boyacá,15135,Campohermoso,2025,Total,3209
15,Boyacá,15162,Cerinza,2019,Cabecera Municipal,1699
15,Boyacá,15162,Cerinza,2019,Centros Poblados y Rural Disperso,2005
15,Boyacá,15162,Cerinza,2019,Total,3704
15,Boyacá,15162,Cerinza,2020,Cabecera Municipal,1703
15,Boyacá,15162,Cerinza,2020,Centros Poblados y Rural Disperso,1990
15,Boyacá,15162,Cerinza,2020,Total,3693
15,Boyacá,15162,Cerinza,2021,Cabecera Municipal,1704
15,Boyacá,15162,Cerinza,2021,Centros Poblados y Rural Disperso,1974
15,Boyacá,15162,Cerinza,2021,Total,3678
15,Boyacá,15162,Cerinza,2022,Cabecera Municipal,1699
15,Boyacá,15162,Cerinza,2022,Centros Poblados y Rural Disperso,1943
15,Boyacá,15162,Cerinza,2022,Total,3642
15,Boyacá,15162,Cerinza,2023,Cabecera Municipal,1692
15,Boyacá,15162,Cerinza,2023,Centros Poblados y Rural Disperso,1928
15,Boyacá,15162,Cerinza,2023,Total,3620
15,Boyacá,15162,Cerinza,2024,Cabecera Municipal,1698
15,Boyacá,15162,Cerinza,2024,Centros Poblados y Rural Disperso,1885
15,Boyacá,15162,Cerinza,2024,Total,3583
15,Boyacá,15162,Cerinza,2025,Cabecera Municipal,1681
15,Boyacá,15162,Cerinza,2025,Centros Poblados y Rural Disperso,1864
15,Boyacá,15162,Cerinza,2025,Total,3545
15,Boyacá,15172,Chinavita,2019,Cabecera Municipal,1264
15,Boyacá,15172,Chinavita,2019,Centros Poblados y Rural Disperso,1944
15,Boyacá,15172,Chinavita,2019,Total,3208
15,Boyacá,15172,Chinavita,2020,Cabecera Municipal,1265
15,Boyacá,15172,Chinavita,2020,Centros Poblados y Rural Disperso,1926
15,Boyacá,15172,Chinavita,2020,Total,3191
15,Boyacá,15172,Chinavita,2021,Cabecera Municipal,1260
15,Boyacá,15172,Chinavita,2021,Centros Poblados y Rural Disperso,1910
15,Boyacá,15172,Chinavita,2021,Total,3170
15,Boyacá,15172,Chinavita,2022,Cabecera Municipal,1265
15,Boyacá,15172,Chinavita,2022,Centros Poblados y Rural Disperso,1891
15,Boyacá,15172,Chinavita,2022,Total,3156
15,Boyacá,15172,Chinavita,2023,Cabecera Municipal,1265
15,Boyacá,15172,Chinavita,2023,Centros Poblados y Rural Disperso,1856
15,Boyacá,15172,Chinavita,2023,Total,3121
15,Boyacá,15172,Chinavita,2024,Cabecera Municipal,1255
15,Boyacá,15172,Chinavita,2024,Centros Poblados y Rural Disperso,1838
15,Boyacá,15172,Chinavita,2024,Total,3093
15,Boyacá,15172,Chinavita,2025,Cabecera Municipal,1259
15,Boyacá,15172,Chinavita,2025,Centros Poblados y Rural Disperso,1827
15,Boyacá,15172,Chinavita,2025,Total,3086
15,Boyacá,15176,Chiquinquirá,2019,Cabecera Municipal,50064
15,Boyacá,15176,Chiquinquirá,2019,Centros Poblados y Rural Disperso,6866
15,Boyacá,15176,Chiquinquirá,2019,Total,56930
15,Boyacá,15176,Chiquinquirá,2020,Cabecera Municipal,50399
15,Boyacá,15176,Chiquinquirá,2020,Centros Poblados y Rural Disperso,6822
15,Boyacá,15176,Chiquinquirá,2020,Total,57221
15,Boyacá,15176,Chiquinquirá,2021,Cabecera Municipal,50787
15,Boyacá,15176,Chiquinquirá,2021,Centros Poblados y Rural Disperso,6804
15,Boyacá,15176,Chiquinquirá,2021,Total,57591
15,Boyacá,15176,Chiquinquirá,2022,Cabecera Municipal,51031
15,Boyacá,15176,Chiquinquirá,2022,Centros Poblados y Rural Disperso,6786
15,Boyacá,15176,Chiquinquirá,2022,Total,57817
15,Boyacá,15176,Chiquinquirá,2023,Cabecera Municipal,51192
15,Boyacá,15176,Chiquinquirá,2023,Centros Poblados y Rural Disperso,6773
15,Boyacá,15176,Chiquinquirá,2023,Total,57965
15,Boyacá,15176,Chiquinquirá,2024,Cabecera Municipal,51393
15,Boyacá,15176,Chiquinquirá,2024,Centros Poblados y Rural Disperso,6742
15,Boyacá,15176,Chiquinquirá,2024,Total,58135
15,Boyacá,15176,Chiquinquirá,2025,Cabecera Municipal,51547
15,Boyacá,15176,Chiquinquirá,2025,Centros Poblados y Rural Disperso,6720
15,Boyacá,15176,Chiquinquirá,2025,Total,58267
15,Boyacá,15180,Chiscas,2019,Cabecera Municipal,916
15,Boyacá,15180,Chiscas,2019,Centros Poblados y Rural Disperso,3087
15,Boyacá,15180,Chiscas,2019,Total,4003
15,Boyacá,15180,Chiscas,2020,Cabecera Municipal,952
15,Boyacá,15180,Chiscas,2020,Centros Poblados y Rural Disperso,3108
15,Boyacá,15180,Chiscas,2020,Total,4060
15,Boyacá,15180,Chiscas,2021,Cabecera Municipal,964
15,Boyacá,15180,Chiscas,2021,Centros Poblados y Rural Disperso,3106
15,Boyacá,15180,Chiscas,2021,Total,4070
15,Boyacá,15180,Chiscas,2022,Cabecera Municipal,977
15,Boyacá,15180,Chiscas,2022,Centros Poblados y Rural Disperso,3101
15,Boyacá,15180,Chiscas,2022,Total,4078
15,Boyacá,15180,Chiscas,2023,Cabecera Municipal,992
15,Boyacá,15180,Chiscas,2023,Centros Poblados y Rural Disperso,3082
15,Boyacá,15180,Chiscas,2023,Total,4074
15,Boyacá,15180,Chiscas,2024,Cabecera Municipal,1004
15,Boyacá,15180,Chiscas,2024,Centros Poblados y Rural Disperso,3074
15,Boyacá,15180,Chiscas,2024,Total,4078
15,Boyacá,15180,Chiscas,2025,Cabecera Municipal,1018
15,Boyacá,15180,Chiscas,2025,Centros Poblados y Rural Disperso,3076
15,Boyacá,15180,Chiscas,2025,Total,4094
15,Boyacá,15183,Chita,2019,Cabecera Municipal,2079
15,Boyacá,15183,Chita,2019,Centros Poblados y Rural Disperso,5985
15,Boyacá,15183,Chita,2019,Total,8064
15,Boyacá,15183,Chita,2020,Cabecera Municipal,2155
15,Boyacá,15183,Chita,2020,Centros Poblados y Rural Disperso,6013
15,Boyacá,15183,Chita,2020,Total,8168
15,Boyacá,15183,Chita,2021,Cabecera Municipal,2182
15,Boyacá,15183,Chita,2021,Centros Poblados y Rural Disperso,5998
15,Boyacá,15183,Chita,2021,Total,8180
15,Boyacá,15183,Chita,2022,Cabecera Municipal,2218
15,Boyacá,15183,Chita,2022,Centros Poblados y Rural Disperso,5987
15,Boyacá,15183,Chita,2022,Total,8205
15,Boyacá,15183,Chita,2023,Cabecera Municipal,2245
15,Boyacá,15183,Chita,2023,Centros Poblados y Rural Disperso,5964
15,Boyacá,15183,Chita,2023,Total,8209
15,Boyacá,15183,Chita,2024,Cabecera Municipal,2282
15,Boyacá,15183,Chita,2024,Centros Poblados y Rural Disperso,5957
15,Boyacá,15183,Chita,2024,Total,8239
15,Boyacá,15183,Chita,2025,Cabecera Municipal,2305
15,Boyacá,15183,Chita,2025,Centros Poblados y Rural Disperso,5932
15,Boyacá,15183,Chita,2025,Total,8237
15,Boyacá,15185,Chitaraque,2019,Cabecera Municipal,1236
15,Boyacá,15185,Chitaraque,2019,Centros Poblados y Rural Disperso,4616
15,Boyacá,15185,Chitaraque,2019,Total,5852
15,Boyacá,15185,Chitaraque,2020,Cabecera Municipal,1258
15,Boyacá,15185,Chitaraque,2020,Centros Poblados y Rural Disperso,4656
15,Boyacá,15185,Chitaraque,2020,Total,5914
15,Boyacá,15185,Chitaraque,2021,Cabecera Municipal,1288
15,Boyacá,15185,Chitaraque,2021,Centros Poblados y Rural Disperso,4645
15,Boyacá,15185,Chitaraque,2021,Total,5933
15,Boyacá,15185,Chitaraque,2022,Cabecera Municipal,1320
15,Boyacá,15185,Chitaraque,2022,Centros Poblados y Rural Disperso,4635
15,Boyacá,15185,Chitaraque,2022,Total,5955
15,Boyacá,15185,Chitaraque,2023,Cabecera Municipal,1344
15,Boyacá,15185,Chitaraque,2023,Centros Poblados y Rural Disperso,4623
15,Boyacá,15185,Chitaraque,2023,Total,5967
15,Boyacá,15185,Chitaraque,2024,Cabecera Municipal,1356
15,Boyacá,15185,Chitaraque,2024,Centros Poblados y Rural Disperso,4605
15,Boyacá,15185,Chitaraque,2024,Total,5961
15,Boyacá,15185,Chitaraque,2025,Cabecera Municipal,1374
15,Boyacá,15185,Chitaraque,2025,Centros Poblados y Rural Disperso,4595
15,Boyacá,15185,Chitaraque,2025,Total,5969
15,Boyacá,15187,Chivatá,2019,Cabecera Municipal,502
15,Boyacá,15187,Chivatá,2019,Centros Poblados y Rural Disperso,2284
15,Boyacá,15187,Chivatá,2019,Total,2786
15,Boyacá,15187,Chivatá,2020,Cabecera Municipal,524
15,Boyacá,15187,Chivatá,2020,Centros Poblados y Rural Disperso,2307
15,Boyacá,15187,Chivatá,2020,Total,2831
15,Boyacá,15187,Chivatá,2021,Cabecera Municipal,522
15,Boyacá,15187,Chivatá,2021,Centros Poblados y Rural Disperso,2311
15,Boyacá,15187,Chivatá,2021,Total,2833
15,Boyacá,15187,Chivatá,2022,Cabecera Municipal,539
15,Boyacá,15187,Chivatá,2022,Centros Poblados y Rural Disperso,2300
15,Boyacá,15187,Chivatá,2022,Total,2839
15,Boyacá,15187,Chivatá,2023,Cabecera Municipal,553
15,Boyacá,15187,Chivatá,2023,Centros Poblados y Rural Disperso,2304
15,Boyacá,15187,Chivatá,2023,Total,2857
15,Boyacá,15187,Chivatá,2024,Cabecera Municipal,560
15,Boyacá,15187,Chivatá,2024,Centros Poblados y Rural Disperso,2298
15,Boyacá,15187,Chivatá,2024,Total,2858
15,Boyacá,15187,Chivatá,2025,Cabecera Municipal,569
15,Boyacá,15187,Chivatá,2025,Centros Poblados y Rural Disperso,2279
15,Boyacá,15187,Chivatá,2025,Total,2848
15,Boyacá,15189,Ciénega,2019,Cabecera Municipal,1263
15,Boyacá,15189,Ciénega,2019,Centros Poblados y Rural Disperso,3361
15,Boyacá,15189,Ciénega,2019,Total,4624
15,Boyacá,15189,Ciénega,2020,Cabecera Municipal,1284
15,Boyacá,15189,Ciénega,2020,Centros Poblados y Rural Disperso,3361
15,Boyacá,15189,Ciénega,2020,Total,4645
15,Boyacá,15189,Ciénega,2021,Cabecera Municipal,1291
15,Boyacá,15189,Ciénega,2021,Centros Poblados y Rural Disperso,3340
15,Boyacá,15189,Ciénega,2021,Total,4631
15,Boyacá,15189,Ciénega,2022,Cabecera Municipal,1306
15,Boyacá,15189,Ciénega,2022,Centros Poblados y Rural Disperso,3293
15,Boyacá,15189,Ciénega,2022,Total,4599
15,Boyacá,15189,Ciénega,2023,Cabecera Municipal,1318
15,Boyacá,15189,Ciénega,2023,Centros Poblados y Rural Disperso,3258
15,Boyacá,15189,Ciénega,2023,Total,4576
15,Boyacá,15189,Ciénega,2024,Cabecera Municipal,1318
15,Boyacá,15189,Ciénega,2024,Centros Poblados y Rural Disperso,3217
15,Boyacá,15189,Ciénega,2024,Total,4535
15,Boyacá,15189,Ciénega,2025,Cabecera Municipal,1333
15,Boyacá,15189,Ciénega,2025,Centros Poblados y Rural Disperso,3198
15,Boyacá,15189,Ciénega,2025,Total,4531
15,Boyacá,15204,Cómbita,2019,Cabecera Municipal,1392
15,Boyacá,15204,Cómbita,2019,Centros Poblados y Rural Disperso,11603
15,Boyacá,15204,Cómbita,2019,Total,12995
15,Boyacá,15204,Cómbita,2020,Cabecera Municipal,1469
15,Boyacá,15204,Cómbita,2020,Centros Poblados y Rural Disperso,11772
15,Boyacá,15204,Cómbita,2020,Total,13241
15,Boyacá,15204,Cómbita,2021,Cabecera Municipal,1531
15,Boyacá,15204,Cómbita,2021,Centros Poblados y Rural Disperso,11798
15,Boyacá,15204,Cómbita,2021,Total,13329
15,Boyacá,15204,Cómbita,2022,Cabecera Municipal,1584
15,Boyacá,15204,Cómbita,2022,Centros Poblados y Rural Disperso,11789
15,Boyacá,15204,Cómbita,2022,Total,13373
15,Boyacá,15204,Cómbita,2023,Cabecera Municipal,1649
15,Boyacá,15204,Cómbita,2023,Centros Poblados y Rural Disperso,11770
15,Boyacá,15204,Cómbita,2023,Total,13419
15,Boyacá,15204,Cómbita,2024,Cabecera Municipal,1703
15,Boyacá,15204,Cómbita,2024,Centros Poblados y Rural Disperso,11770
15,Boyacá,15204,Cómbita,2024,Total,13473
15,Boyacá,15204,Cómbita,2025,Cabecera Municipal,1750
15,Boyacá,15204,Cómbita,2025,Centros Poblados y Rural Disperso,11767
15,Boyacá,15204,Cómbita,2025,Total,13517
15,Boyacá,15212,Coper,2019,Cabecera Municipal,901
15,Boyacá,15212,Coper,2019,Centros Poblados y Rural Disperso,2689
15,Boyacá,15212,Coper,2019,Total,3590
15,Boyacá,15212,Coper,2020,Cabecera Municipal,930
15,Boyacá,15212,Coper,2020,Centros Poblados y Rural Disperso,2682
15,Boyacá,15212,Coper,2020,Total,3612
15,Boyacá,15212,Coper,2021,Cabecera Municipal,928
15,Boyacá,15212,Coper,2021,Centros Poblados y Rural Disperso,2650
15,Boyacá,15212,Coper,2021,Total,3578
15,Boyacá,15212,Coper,2022,Cabecera Municipal,941
15,Boyacá,15212,Coper,2022,Centros Poblados y Rural Disperso,2625
15,Boyacá,15212,Coper,2022,Total,3566
15,Boyacá,15212,Coper,2023,Cabecera Municipal,951
15,Boyacá,15212,Coper,2023,Centros Poblados y Rural Disperso,2585
15,Boyacá,15212,Coper,2023,Total,3536
15,Boyacá,15212,Coper,2024,Cabecera Municipal,949
15,Boyacá,15212,Coper,2024,Centros Poblados y Rural Disperso,2564
15,Boyacá,15212,Coper,2024,Total,3513
15,Boyacá,15212,Coper,2025,Cabecera Municipal,951
15,Boyacá,15212,Coper,2025,Centros Poblados y Rural Disperso,2525
15,Boyacá,15212,Coper,2025,Total,3476
15,Boyacá,15215,Corrales,2019,Cabecera Municipal,1595
15,Boyacá,15215,Corrales,2019,Centros Poblados y Rural Disperso,920
15,Boyacá,15215,Corrales,2019,Total,2515
15,Boyacá,15215,Corrales,2020,Cabecera Municipal,1607
15,Boyacá,15215,Corrales,2020,Centros Poblados y Rural Disperso,933
15,Boyacá,15215,Corrales,2020,Total,2540
15,Boyacá,15215,Corrales,2021,Cabecera Municipal,1612
15,Boyacá,15215,Corrales,2021,Centros Poblados y Rural Disperso,927
15,Boyacá,15215,Corrales,2021,Total,2539
15,Boyacá,15215,Corrales,2022,Cabecera Municipal,1618
15,Boyacá,15215,Corrales,2022,Centros Poblados y Rural Disperso,927
15,Boyacá,15215,Corrales,2022,Total,2545
15,Boyacá,15215,Corrales,2023,Cabecera Municipal,1632
15,Boyacá,15215,Corrales,2023,Centros Poblados y Rural Disperso,914
15,Boyacá,15215,Corrales,2023,Total,2546
15,Boyacá,15215,Corrales,2024,Cabecera Municipal,1636
15,Boyacá,15215,Corrales,2024,Centros Poblados y Rural Disperso,925
15,Boyacá,15215,Corrales,2024,Total,2561
15,Boyacá,15215,Corrales,2025,Cabecera Municipal,1641
15,Boyacá,15215,Corrales,2025,Centros Poblados y Rural Disperso,929
15,Boyacá,15215,Corrales,2025,Total,2570
15,Boyacá,15218,Covarachía,2019,Cabecera Municipal,527
15,Boyacá,15218,Covarachía,2019,Centros Poblados y Rural Disperso,2288
15,Boyacá,15218,Covarachía,2019,Total,2815
15,Boyacá,15218,Covarachía,2020,Cabecera Municipal,544
15,Boyacá,15218,Covarachía,2020,Centros Poblados y Rural Disperso,2301
15,Boyacá,15218,Covarachía,2020,Total,2845
15,Boyacá,15218,Covarachía,2021,Cabecera Municipal,561
15,Boyacá,15218,Covarachía,2021,Centros Poblados y Rural Disperso,2295
15,Boyacá,15218,Covarachía,2021,Total,2856
15,Boyacá,15218,Covarachía,2022,Cabecera Municipal,571
15,Boyacá,15218,Covarachía,2022,Centros Poblados y Rural Disperso,2292
15,Boyacá,15218,Covarachía,2022,Total,2863
15,Boyacá,15218,Covarachía,2023,Cabecera Municipal,578
15,Boyacá,15218,Covarachía,2023,Centros Poblados y Rural Disperso,2285
15,Boyacá,15218,Covarachía,2023,Total,2863
15,Boyacá,15218,Covarachía,2024,Cabecera Municipal,595
15,Boyacá,15218,Covarachía,2024,Centros Poblados y Rural Disperso,2278
15,Boyacá,15218,Covarachía,2024,Total,2873
15,Boyacá,15218,Covarachía,2025,Cabecera Municipal,597
15,Boyacá,15218,Covarachía,2025,Centros Poblados y Rural Disperso,2270
15,Boyacá,15218,Covarachía,2025,Total,2867
15,Boyacá,15223,Cubará,2019,Cabecera Municipal,2340
15,Boyacá,15223,Cubará,2019,Centros Poblados y Rural Disperso,8530
15,Boyacá,15223,Cubará,2019,Total,10870
15,Boyacá,15223,Cubará,2020,Cabecera Municipal,2508
15,Boyacá,15223,Cubará,2020,Centros Poblados y Rural Disperso,8953
15,Boyacá,15223,Cubará,2020,Total,11461
15,Boyacá,15223,Cubará,2021,Cabecera Municipal,2651
15,Boyacá,15223,Cubará,2021,Centros Poblados y Rural Disperso,9247
15,Boyacá,15223,Cubará,2021,Total,11898
15,Boyacá,15223,Cubará,2022,Cabecera Municipal,2778
15,Boyacá,15223,Cubará,2022,Centros Poblados y Rural Disperso,9483
15,Boyacá,15223,Cubará,2022,Total,12261
15,Boyacá,15223,Cubará,2023,Cabecera Municipal,2929
15,Boyacá,15223,Cubará,2023,Centros Poblados y Rural Disperso,9695
15,Boyacá,15223,Cubará,2023,Total,12624
15,Boyacá,15223,Cubará,2024,Cabecera Municipal,3052
15,Boyacá,15223,Cubará,2024,Centros Poblados y Rural Disperso,9922
15,Boyacá,15223,Cubará,2024,Total,12974
15,Boyacá,15223,Cubará,2025,Cabecera Municipal,3189
15,Boyacá,15223,Cubará,2025,Centros Poblados y Rural Disperso,10129
15,Boyacá,15223,Cubará,2025,Total,13318
15,Boyacá,15224,Cucaita,2019,Cabecera Municipal,1505
15,Boyacá,15224,Cucaita,2019,Centros Poblados y Rural Disperso,2233
15,Boyacá,15224,Cucaita,2019,Total,3738
15,Boyacá,15224,Cucaita,2020,Cabecera Municipal,1547
15,Boyacá,15224,Cucaita,2020,Centros Poblados y Rural Disperso,2246
15,Boyacá,15224,Cucaita,2020,Total,3793
15,Boyacá,15224,Cucaita,2021,Cabecera Municipal,1557
15,Boyacá,15224,Cucaita,2021,Centros Poblados y Rural Disperso,2235
15,Boyacá,15224,Cucaita,2021,Total,3792
15,Boyacá,15224,Cucaita,2022,Cabecera Municipal,1573
15,Boyacá,15224,Cucaita,2022,Centros Poblados y Rural Disperso,2221
15,Boyacá,15224,Cucaita,2022,Total,3794
15,Boyacá,15224,Cucaita,2023,Cabecera Municipal,1585
15,Boyacá,15224,Cucaita,2023,Centros Poblados y Rural Disperso,2208
15,Boyacá,15224,Cucaita,2023,Total,3793
15,Boyacá,15224,Cucaita,2024,Cabecera Municipal,1596
15,Boyacá,15224,Cucaita,2024,Centros Poblados y Rural Disperso,2205
15,Boyacá,15224,Cucaita,2024,Total,3801
15,Boyacá,15224,Cucaita,2025,Cabecera Municipal,1609
15,Boyacá,15224,Cucaita,2025,Centros Poblados y Rural Disperso,2199
15,Boyacá,15224,Cucaita,2025,Total,3808
15,Boyacá,15226,Cuítiva,2019,Cabecera Municipal,258
15,Boyacá,15226,Cuítiva,2019,Centros Poblados y Rural Disperso,1528
15,Boyacá,15226,Cuítiva,2019,Total,1786
15,Boyacá,15226,Cuítiva,2020,Cabecera Municipal,278
15,Boyacá,15226,Cuítiva,2020,Centros Poblados y Rural Disperso,1552
15,Boyacá,15226,Cuítiva,2020,Total,1830
15,Boyacá,15226,Cuítiva,2021,Cabecera Municipal,271
15,Boyacá,15226,Cuítiva,2021,Centros Poblados y Rural Disperso,1555
15,Boyacá,15226,Cuítiva,2021,Total,1826
15,Boyacá,15226,Cuítiva,2022,Cabecera Municipal,289
15,Boyacá,15226,Cuítiva,2022,Centros Poblados y Rural Disperso,1549
15,Boyacá,15226,Cuítiva,2022,Total,1838
15,Boyacá,15226,Cuítiva,2023,Cabecera Municipal,297
15,Boyacá,15226,Cuítiva,2023,Centros Poblados y Rural Disperso,1542
15,Boyacá,15226,Cuítiva,2023,Total,1839
15,Boyacá,15226,Cuítiva,2024,Cabecera Municipal,298
15,Boyacá,15226,Cuítiva,2024,Centros Poblados y Rural Disperso,1539
15,Boyacá,15226,Cuítiva,2024,Total,1837
15,Boyacá,15226,Cuítiva,2025,Cabecera Municipal,308
15,Boyacá,15226,Cuítiva,2025,Centros Poblados y Rural Disperso,1535
15,Boyacá,15226,Cuítiva,2025,Total,1843
15,Boyacá,15232,Chíquiza,2019,Cabecera Municipal,361
15,Boyacá,15232,Chíquiza,2019,Centros Poblados y Rural Disperso,4306
15,Boyacá,15232,Chíquiza,2019,Total,4667
15,Boyacá,15232,Chíquiza,2020,Cabecera Municipal,383
15,Boyacá,15232,Chíquiza,2020,Centros Poblados y Rural Disperso,4353
15,Boyacá,15232,Chíquiza,2020,Total,4736
15,Boyacá,15232,Chíquiza,2021,Cabecera Municipal,409
15,Boyacá,15232,Chíquiza,2021,Centros Poblados y Rural Disperso,4375
15,Boyacá,15232,Chíquiza,2021,Total,4784
15,Boyacá,15232,Chíquiza,2022,Cabecera Municipal,408
15,Boyacá,15232,Chíquiza,2022,Centros Poblados y Rural Disperso,4354
15,Boyacá,15232,Chíquiza,2022,Total,4762
15,Boyacá,15232,Chíquiza,2023,Cabecera Municipal,445
15,Boyacá,15232,Chíquiza,2023,Centros Poblados y Rural Disperso,4351
15,Boyacá,15232,Chíquiza,2023,Total,4796
15,Boyacá,15232,Chíquiza,2024,Cabecera Municipal,474
15,Boyacá,15232,Chíquiza,2024,Centros Poblados y Rural Disperso,4339
15,Boyacá,15232,Chíquiza,2024,Total,4813
15,Boyacá,15232,Chíquiza,2025,Cabecera Municipal,479
15,Boyacá,15232,Chíquiza,2025,Centros Poblados y Rural Disperso,4332
15,Boyacá,15232,Chíquiza,2025,Total,4811
15,Boyacá,15236,Chivor,2019,Cabecera Municipal,705
15,Boyacá,15236,Chivor,2019,Centros Poblados y Rural Disperso,1806
15,Boyacá,15236,Chivor,2019,Total,2511
15,Boyacá,15236,Chivor,2020,Cabecera Municipal,719
15,Boyacá,15236,Chivor,2020,Centros Poblados y Rural Disperso,1845
15,Boyacá,15236,Chivor,2020,Total,2564
15,Boyacá,15236,Chivor,2021,Cabecera Municipal,726
15,Boyacá,15236,Chivor,2021,Centros Poblados y Rural Disperso,1859
15,Boyacá,15236,Chivor,2021,Total,2585
15,Boyacá,15236,Chivor,2022,Cabecera Municipal,753
15,Boyacá,15236,Chivor,2022,Centros Poblados y Rural Disperso,1899
15,Boyacá,15236,Chivor,2022,Total,2652
15,Boyacá,15236,Chivor,2023,Cabecera Municipal,760
15,Boyacá,15236,Chivor,2023,Centros Poblados y Rural Disperso,1891
15,Boyacá,15236,Chivor,2023,Total,2651
15,Boyacá,15236,Chivor,2024,Cabecera Municipal,788
15,Boyacá,15236,Chivor,2024,Centros Poblados y Rural Disperso,1914
15,Boyacá,15236,Chivor,2024,Total,2702
15,Boyacá,15236,Chivor,2025,Cabecera Municipal,790
15,Boyacá,15236,Chivor,2025,Centros Poblados y Rural Disperso,1933
15,Boyacá,15236,Chivor,2025,Total,2723
15,Boyacá,15238,Duitama,2019,Cabecera Municipal,110988
15,Boyacá,15238,Duitama,2019,Centros Poblados y Rural Disperso,14550
15,Boyacá,15238,Duitama,2019,Total,125538
15,Boyacá,15238,Duitama,2020,Cabecera Municipal,112852
15,Boyacá,15238,Duitama,2020,Centros Poblados y Rural Disperso,14511
15,Boyacá,15238,Duitama,2020,Total,127363
15,Boyacá,15238,Duitama,2021,Cabecera Municipal,114851
15,Boyacá,15238,Duitama,2021,Centros Poblados y Rural Disperso,14612
15,Boyacá,15238,Duitama,2021,Total,129463
15,Boyacá,15238,Duitama,2022,Cabecera Municipal,116496
15,Boyacá,15238,Duitama,2022,Centros Poblados y Rural Disperso,14704
15,Boyacá,15238,Duitama,2022,Total,131200
